x,y,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,MIN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,LOCAL_DAY,LOCAL_DATE,TOTAL_RAIN,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,SNOW_ON_GROUND,SPEED_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,STATION_NAME,LOCAL_YEAR,MIN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,PROVINCE_CODE,MEAN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,ID,MIN_REL_HUMIDITY,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG
-115.63077777777778,49.80730555555556,,,1.5,0,,1,2016-05-01 00:00:00,0,,6.7,0,,,5,WASA,2016,,,,1158730,,,BC,11.3,21,,,1158730.2016.5.1,,0,,0,,
-115.63077777777778,49.80730555555556,,,-1,0,,24,2015-01-24 00:00:00,0,,16.2,8,,,1,WASA,2015,,,,1158730,,,BC,1.8,4.5,,,1158730.2015.1.24,,0,,0,,
-115.63077777777778,49.80730555555556,,,,0,,26,2016-03-26 00:00:00,0,M,,,,M,3,WASA,2016,M,,,1158730,,,BC,,11,,,1158730.2016.3.26,,0,,,M,
-115.63077777777778,49.80730555555556,,,2,0,,18,2015-04-18 00:00:00,0,,9,0,,,4,WASA,2015,,,,1158730,,,BC,9,16,,,1158730.2015.4.18,,0,,0,,
-115.63077777777778,49.80730555555556,,,-2.5,0,,16,2014-04-16 00:00:00,0,,12.7,0,,,4,WASA,2014,,,,1158730,,,BC,5.3,13,,,1158730.2014.4.16,,0,,0,,
-115.63077777777778,49.80730555555556,,,-8,0,T,1,2017-03-01 00:00:00,0,,20.5,35,,,3,WASA,2017,,,,1158730,,,BC,-2.5,3,T,,1158730.2017.3.1,,0,,0,,
-115.63077777777778,49.80730555555556,,,9.5,0,,3,2016-08-03 00:00:00,0,,3.5,0,,,8,WASA,2016,,,,1158730,,,BC,14.5,19.5,,,1158730.2016.8.3,,0,,0,,
-115.63077777777778,49.80730555555556,,,4,2,,30,2015-10-30 00:00:00,2,,11,0,,,10,WASA,2015,,,,1158730,,,BC,7,10,,,1158730.2015.10.30,,0,,0,,
-115.63077777777778,49.80730555555556,,,4,0.4,,1,2013-10-01 00:00:00,0.4,,10.5,0,,,10,WASA,2013,,,,1158730,,,BC,7.5,11,,,1158730.2013.10.1,,0,,0,,
-115.63077777777778,49.80730555555556,,,-18.5,0,,26,2014-02-26 00:00:00,0,,28.3,18,,,2,WASA,2014,,,,1158730,,,BC,-10.3,-2,,,1158730.2014.2.26,,0,,0,,
-115.63077777777778,49.80730555555556,,,-1,2.6,,3,2014-01-03 00:00:00,0,,17.7,9,,,1,WASA,2014,,,,1158730,,,BC,0.3,1.5,,,1158730.2014.1.3,,2.6,,0,,
-115.63077777777778,49.80730555555556,,,1.5,2.8,,19,2016-10-19 00:00:00,2.8,,11.7,0,,,10,WASA,2016,,,,1158730,,,BC,6.3,11,,,1158730.2016.10.19,,0,,0,,
-115.63077777777778,49.80730555555556,,,7.5,0,,26,2016-06-26 00:00:00,0,,2,0,,,6,WASA,2016,,,,1158730,,,BC,16,24.5,,,1158730.2016.6.26,,0,,0,,
-115.63077777777778,49.80730555555556,,,0.5,,,28,2016-03-28 00:00:00,,M,,0,,M,3,WASA,2016,,,M,1158730,,,BC,,,,,1158730.2016.3.28,,,,,M,
-115.63077777777778,49.80730555555556,,,13.5,0,,1,2016-07-01 00:00:00,0,,0,0,,,7,WASA,2016,,,,1158730,,,BC,22,30.5,,,1158730.2016.7.1,,0,,4,,
-115.63077777777778,49.80730555555556,,,1,0,,26,2015-03-26 00:00:00,0,,8.7,0,,,3,WASA,2015,,,,1158730,,,BC,9.3,17.5,,,1158730.2015.3.26,,0,,0,,
-115.63077777777778,49.80730555555556,,,-22,0,,30,2014-11-30 00:00:00,0,,36,19,,,11,WASA,2014,,,,1158730,,,BC,-18,-14,,,1158730.2014.11.30,,0,,0,,
-115.63077777777778,49.80730555555556,,,-9,0,,8,2017-11-08 00:00:00,0,,23.8,11,,,11,WASA,2017,,,,1158730,,,BC,-5.8,-2.5,,,1158730.2017.11.8,,0,,0,,
-115.63077777777778,49.80730555555556,,,1,0,,14,2013-11-14 00:00:00,0,,13,4,,,11,WASA,2013,,,,1158730,,,BC,5,9,,,1158730.2013.11.14,,0,,0,,
-115.63077777777778,49.80730555555556,,,-3,0,,17,2017-11-17 00:00:00,0,,17.2,6,,,11,WASA,2017,,,,1158730,,,BC,0.8,4.5,,,1158730.2017.11.17,,0,,0,,
-115.63077777777778,49.80730555555556,,,8,,,22,2017-06-22 00:00:00,,M,,0,,M,6,WASA,2017,,,M,1158730,,,BC,,,,,1158730.2017.6.22,,,,,M,
-115.63077777777778,49.80730555555556,,,-1,2,,20,2014-03-20 00:00:00,0,,17,9,,,3,WASA,2014,,,,1158730,,,BC,1,3,,,1158730.2014.3.20,,2,,0,,
-115.63077777777778,49.80730555555556,,,7,0,,6,2017-06-06 00:00:00,0,,2,0,,,6,WASA,2017,,,,1158730,,,BC,16,25,,,1158730.2017.6.6,,0,,0,,
-115.63077777777778,49.80730555555556,,,14,0,,30,2017-08-30 00:00:00,0,,0,0,,,8,WASA,2017,,,,1158730,,,BC,21.3,28.5,,,1158730.2017.8.30,,0,,3.3,,
-115.63077777777778,49.80730555555556,,,8,0,,13,2013-07-13 00:00:00,0,,1.5,0,,,7,WASA,2013,,,,1158730,,,BC,16.5,25,,,1158730.2013.7.13,,0,,0,,
-115.63077777777778,49.80730555555556,,,-3.5,0,,2,2014-04-02 00:00:00,0,,14.5,0,,,4,WASA,2014,,,,1158730,,,BC,3.5,10.5,,,1158730.2014.4.2,,0,,0,,
-115.63077777777778,49.80730555555556,,,5.5,0,,7,2016-05-07 00:00:00,0,,2,0,,,5,WASA,2016,,,,1158730,,,BC,16,26.5,,,1158730.2016.5.7,,0,,0,,
-115.63077777777778,49.80730555555556,,,3,0,,10,2016-04-10 00:00:00,0,,8.5,0,,,4,WASA,2016,,,,1158730,,,BC,9.5,16,,,1158730.2016.4.10,,0,,0,,
-115.63077777777778,49.80730555555556,,,7.5,0,,25,2016-08-25 00:00:00,0,,3,0,,,8,WASA,2016,,,,1158730,,,BC,15,22.5,,,1158730.2016.8.25,,0,,0,,
-115.63077777777778,49.80730555555556,,,-8.5,0,,26,2014-12-26 00:00:00,0,,24.8,3,,,12,WASA,2014,,,,1158730,,,BC,-6.8,-5,,,1158730.2014.12.26,,0,,0,,
-115.63077777777778,49.80730555555556,,,2.5,0,,21,2015-04-21 00:00:00,0,,5.5,0,,,4,WASA,2015,,,,1158730,,,BC,12.5,22.5,,,1158730.2015.4.21,,0,,0,,
-115.63077777777778,49.80730555555556,,,7.5,0,,16,2016-09-16 00:00:00,0,,1.7,0,,,9,WASA,2016,,,,1158730,,,BC,16.3,25,,,1158730.2016.9.16,,0,,0,,
-115.63077777777778,49.80730555555556,,,15,5.6,,14,2014-08-14 00:00:00,5.6,,1.5,0,,,8,WASA,2014,,,,1158730,,,BC,16.5,18,,,1158730.2014.8.14,,0,,0,,
-115.63077777777778,49.80730555555556,,,0,0,,31,2016-03-31 00:00:00,0,,9.2,0,,,3,WASA,2016,,,,1158730,,,BC,8.8,17.5,,,1158730.2016.3.31,,0,,0,,
-115.63077777777778,49.80730555555556,,,6.5,0,,20,2015-10-20 00:00:00,0,,7.7,0,,,10,WASA,2015,,,,1158730,,,BC,10.3,14,,,1158730.2015.10.20,,0,,0,,
-115.63077777777778,49.80730555555556,,,13,0,,19,2013-08-19 00:00:00,0,,0,0,,,8,WASA,2013,,,,1158730,,,BC,20,27,,,1158730.2013.8.19,,0,,2,,
-115.63077777777778,49.80730555555556,,,-3.5,0,,23,2014-03-23 00:00:00,0,,16.2,4,,,3,WASA,2014,,,,1158730,,,BC,1.8,7,,,1158730.2014.3.23,,0,,0,,
-115.63077777777778,49.80730555555556,,,-10,0,,9,2015-01-09 00:00:00,0,,26,11,,,1,WASA,2015,,,,1158730,,,BC,-8,-6,,,1158730.2015.1.9,,0,,0,,
-115.63077777777778,49.80730555555556,,,15,0,,3,2017-07-03 00:00:00,0,,0,0,,,7,WASA,2017,,,,1158730,,,BC,22.5,30,,,1158730.2017.7.3,,0,,4.5,,
-115.63077777777778,49.80730555555556,,,-10,0,,6,2015-01-06 00:00:00,0,,25,13,,,1,WASA,2015,,,,1158730,,,BC,-7,-4,,,1158730.2015.1.6,,0,,0,,
-115.63077777777778,49.80730555555556,,,-5,0,,2,2016-12-02 00:00:00,0,,20.5,2,,,12,WASA,2016,,,,1158730,,,BC,-2.5,0,,,1158730.2016.12.2,,0,,0,,
-115.63077777777778,49.80730555555556,,,-5,0,,15,2015-01-15 00:00:00,0,,22,10,,,1,WASA,2015,,,,1158730,,,BC,-4,-3,,,1158730.2015.1.15,,0,,0,,
-115.63077777777778,49.80730555555556,,,4,0,,6,2014-09-06 00:00:00,0,,4.7,0,,,9,WASA,2014,,,,1158730,,,BC,13.3,22.5,,,1158730.2014.9.6,,0,,0,,
-115.63077777777778,49.80730555555556,,,-2,0,,12,2013-10-12 00:00:00,0,,15.2,0,,,10,WASA,2013,,,,1158730,,,BC,2.8,7.5,,,1158730.2013.10.12,,0,,0,,
-115.63077777777778,49.80730555555556,,,-5,0,,23,2017-02-23 00:00:00,0,,20,37,,,2,WASA,2017,,,,1158730,,,BC,-2,1,,,1158730.2017.2.23,,0,,0,,
-115.63077777777778,49.80730555555556,,,-0.5,0,,27,2014-04-27 00:00:00,0,,12.5,0,,,4,WASA,2014,,,,1158730,,,BC,5.5,11.5,,,1158730.2014.4.27,,0,,0,,
-115.63077777777778,49.80730555555556,,,-8,2.2,,26,2017-02-26 00:00:00,0,,23.5,35,,,2,WASA,2017,,,,1158730,,,BC,-5.5,-3,,,1158730.2017.2.26,,2.2,,0,,
-115.63077777777778,49.80730555555556,,,-15,0,,3,2014-02-03 00:00:00,0,,29.3,17,,,2,WASA,2014,,,,1158730,,,BC,-11.3,-7.5,,,1158730.2014.2.3,,0,,0,,
-115.63077777777778,49.80730555555556,,,10,5.6,,8,2016-05-08 00:00:00,5.6,,2.5,0,,,5,WASA,2016,,,,1158730,,,BC,15.5,21,,,1158730.2016.5.8,,0,,0,,
-115.63077777777778,49.80730555555556,,,0,0,,27,2015-04-27 00:00:00,0,,8.5,0,,,4,WASA,2015,,,,1158730,,,BC,9.5,19,,,1158730.2015.4.27,,0,,0,,
-115.63077777777778,49.80730555555556,,,2.5,0,,9,2016-11-09 00:00:00,0,,11.7,0,,,11,WASA,2016,,,,1158730,,,BC,6.3,10,,,1158730.2016.11.9,,0,,0,,
-115.63077777777778,49.80730555555556,,,9,0,,9,2015-09-09 00:00:00,0,,3.2,0,,,9,WASA,2015,,,,1158730,,,BC,14.8,20.5,,,1158730.2015.9.9,,0,,0,,
-115.63077777777778,49.80730555555556,,,7,0,,15,2017-06-15 00:00:00,0,,6,0,,,6,WASA,2017,,,,1158730,,,BC,12,17,,,1158730.2017.6.15,,0,,0,,
-115.63077777777778,49.80730555555556,,,6.5,0,,11,2015-10-11 00:00:00,0,,6.7,0,,,10,WASA,2015,,,,1158730,,,BC,11.3,16,,,1158730.2015.10.11,,0,,0,,
-115.63077777777778,49.80730555555556,,,-9,0,,4,2016-02-04 00:00:00,0,,22,19,,,2,WASA,2016,,,,1158730,,,BC,-4,1,,,1158730.2016.2.4,,0,,0,,
-115.63077777777778,49.80730555555556,,,3.5,0.4,,7,2017-10-07 00:00:00,0.4,,8,0,,,10,WASA,2017,,,,1158730,,,BC,10,16.5,,,1158730.2017.10.7,,0,,0,,
-115.63077777777778,49.80730555555556,,,4,15.4,,3,2014-05-03 00:00:00,15.4,,13.2,0,,,5,WASA,2014,,,,1158730,,,BC,4.8,5.5,,,1158730.2014.5.3,,0,,0,,
-115.63077777777778,49.80730555555556,,,8.5,0,,30,2014-08-30 00:00:00,0,,2.7,0,,,8,WASA,2014,,,,1158730,,,BC,15.3,22,,,1158730.2014.8.30,,0,,0,,
-115.63077777777778,49.80730555555556,,,-9,0.6,,30,2015-01-30 00:00:00,0,,22.5,4,,,1,WASA,2015,,,,1158730,,,BC,-4.5,0,,,1158730.2015.1.30,,0.6,,0,,
-115.63077777777778,49.80730555555556,,,3,10,,28,2013-09-28 00:00:00,10,,10,0,,,9,WASA,2013,,,,1158730,,,BC,8,13,,,1158730.2013.9.28,,0,,0,,
-115.63077777777778,49.80730555555556,,,12,0,,2,2017-09-02 00:00:00,0,,0,0,,,9,WASA,2017,,,,1158730,,,BC,22,32,,,1158730.2017.9.2,,0,,4,,
-115.63077777777778,49.80730555555556,,,4,0,,12,2016-06-12 00:00:00,0,,6.5,0,,,6,WASA,2016,,,,1158730,,,BC,11.5,19,,,1158730.2016.6.12,,0,,0,,
-115.63077777777778,49.80730555555556,,,0,0,,27,2013-10-27 00:00:00,0,,15.2,0,,,10,WASA,2013,,,,1158730,,,BC,2.8,5.5,,,1158730.2013.10.27,,0,,0,,
-115.63077777777778,49.80730555555556,,,13.5,13,,6,2013-09-06 00:00:00,13,,0,0,,,9,WASA,2013,,,,1158730,,,BC,18.3,23,,,1158730.2013.9.6,,0,,0.3,,
-115.63077777777778,49.80730555555556,,,6,0.8,,26,2016-04-26 00:00:00,0.8,,6.7,0,,,4,WASA,2016,,,,1158730,,,BC,11.3,16.5,,,1158730.2016.4.26,,0,,0,,
-115.63077777777778,49.80730555555556,,,-2.5,0,,30,2017-11-30 00:00:00,0,,17.5,0,,,11,WASA,2017,,,,1158730,,,BC,0.5,3.5,,,1158730.2017.11.30,,0,,0,,
-115.63077777777778,49.80730555555556,,,6.5,3,,4,2016-05-04 00:00:00,3,,2.2,0,,,5,WASA,2016,,,,1158730,,,BC,15.8,25,,,1158730.2016.5.4,,0,,0,,
-115.63077777777778,49.80730555555556,,,9,14.6,,18,2016-05-18 00:00:00,14.6,,1,0,,,5,WASA,2016,,,,1158730,,,BC,17,25,,,1158730.2016.5.18,,0,,0,,
-115.63077777777778,49.80730555555556,,,-13,1,,7,2014-01-07 00:00:00,0,,28.5,11,,,1,WASA,2014,,,,1158730,,,BC,-10.5,-8,,,1158730.2014.1.7,,1,,0,,
-115.63077777777778,49.80730555555556,,,8.5,6,,1,2015-06-01 00:00:00,6,,1.2,0,,,6,WASA,2015,,,,1158730,,,BC,16.8,25,,,1158730.2015.6.1,,0,,0,,
-115.63077777777778,49.80730555555556,,,1,3.4,,22,2017-11-22 00:00:00,3.4,,10,0,,,11,WASA,2017,,,,1158730,,,BC,8,15,,,1158730.2017.11.22,,0,,0,,
-115.63077777777778,49.80730555555556,,,8.5,0,,22,2014-09-22 00:00:00,0,,2,0,,,9,WASA,2014,,,,1158730,,,BC,16,23.5,,,1158730.2014.9.22,,0,,0,,
-115.63077777777778,49.80730555555556,,,-1.5,3.6,,13,2015-04-13 00:00:00,3.6,,12,0,,,4,WASA,2015,,,,1158730,,,BC,6,13.5,,,1158730.2015.4.13,,0,,0,,
-115.63077777777778,49.80730555555556,,,8.5,0,,28,2016-08-28 00:00:00,0,,1.2,0,,,8,WASA,2016,,,,1158730,,,BC,16.8,25,,,1158730.2016.8.28,,0,,0,,
-115.63077777777778,49.80730555555556,,,-1,4.6,,29,2014-03-29 00:00:00,4.6,,12.7,0,,,3,WASA,2014,,,,1158730,,,BC,5.3,11.5,,,1158730.2014.3.29,,0,,0,,
-115.63077777777778,49.80730555555556,,,10.5,6.2,,24,2014-06-24 00:00:00,6.2,,1.7,0,,,6,WASA,2014,,,,1158730,,,BC,16.3,22,,,1158730.2014.6.24,,0,,0,,
-115.63077777777778,49.80730555555556,,,8.5,6.2,,19,2015-06-19 00:00:00,6.2,,2.2,0,,,6,WASA,2015,,,,1158730,,,BC,15.8,23,,,1158730.2015.6.19,,0,,0,,
-115.63077777777778,49.80730555555556,,,1,2,,20,2017-04-20 00:00:00,2,,10.7,0,,,4,WASA,2017,,,,1158730,,,BC,7.3,13.5,,,1158730.2017.4.20,,0,,0,,
-115.63077777777778,49.80730555555556,,,1,0,,9,2015-02-09 00:00:00,0,,15.2,0,,,2,WASA,2015,,,,1158730,,,BC,2.8,4.5,,,1158730.2015.2.9,,0,,0,,
-115.63077777777778,49.80730555555556,,,6,0,,17,2017-06-17 00:00:00,0,,4.7,0,,,6,WASA,2017,,,,1158730,,,BC,13.3,20.5,,,1158730.2017.6.17,,0,,0,,
-115.63077777777778,49.80730555555556,,,,0,,24,2017-06-24 00:00:00,0,M,,,,M,6,WASA,2017,M,,,1158730,,,BC,,27,,,1158730.2017.6.24,,0,,,M,
-115.63077777777778,49.80730555555556,,,-11.5,0,,1,2017-01-01 00:00:00,0,,26.3,17,,,1,WASA,2017,,,,1158730,,,BC,-8.3,-5,,,1158730.2017.1.1,,0,,0,,
-115.63077777777778,49.80730555555556,,,-1.5,0,,14,2016-01-14 00:00:00,0,,18.5,24,,,1,WASA,2016,,,,1158730,,,BC,-0.5,0.5,,,1158730.2016.1.14,,0,,0,,
-115.63077777777778,49.80730555555556,,,0.5,0,,3,2016-03-03 00:00:00,0,,12.7,0,,,3,WASA,2016,,,,1158730,,,BC,5.3,10,,,1158730.2016.3.3,,0,,0,,
-115.63077777777778,49.80730555555556,,,13,0,,19,2017-08-19 00:00:00,0,,0,0,,,8,WASA,2017,,,,1158730,,,BC,19,25,,,1158730.2017.8.19,,0,,1,,
-115.63077777777778,49.80730555555556,,,-14,0,,21,2013-11-21 00:00:00,0,,28.3,0,,,11,WASA,2013,,,,1158730,,,BC,-10.3,-6.5,,,1158730.2013.11.21,,0,,0,,
-115.63077777777778,49.80730555555556,,,-5.5,0,,2,2015-02-02 00:00:00,0,,18.8,5,,,2,WASA,2015,,,,1158730,,,BC,-0.8,4,,,1158730.2015.2.2,,0,,0,,
-115.63077777777778,49.80730555555556,,,3,2.8,,9,2014-11-09 00:00:00,0,,12.5,0,,,11,WASA,2014,,,,1158730,T,,BC,5.5,8,,,1158730.2014.11.9,,2.8,,0,,
-115.63077777777778,49.80730555555556,,,7.5,12.8,,11,2016-09-11 00:00:00,12.8,,8.2,0,,,9,WASA,2016,,,,1158730,,,BC,9.8,12,,,1158730.2016.9.11,,0,,0,,
-115.63077777777778,49.80730555555556,,,-2,0,,3,2017-12-03 00:00:00,0,,18.5,4,,,12,WASA,2017,,,,1158730,,,BC,-0.5,1,,,1158730.2017.12.3,,0,,0,,
-115.63077777777778,49.80730555555556,,,3,0,,6,2014-06-06 00:00:00,0,,6.5,0,,,6,WASA,2014,,,,1158730,,,BC,11.5,20,,,1158730.2014.6.6,,0,,0,,
-115.63077777777778,49.80730555555556,,,-3.5,0,,15,2015-02-15 00:00:00,0,,16.2,0,,,2,WASA,2015,,,,1158730,,,BC,1.8,7,,,1158730.2015.2.15,,0,,0,,
-115.63077777777778,49.80730555555556,,,-2.5,9,,19,2014-03-19 00:00:00,0,,16.5,0,,,3,WASA,2014,,,,1158730,,,BC,1.5,5.5,,,1158730.2014.3.19,,9,,0,,
-115.63077777777778,49.80730555555556,,,-1.5,0,,18,2016-02-18 00:00:00,0,,17.5,7,,,2,WASA,2016,,,,1158730,,,BC,0.5,2.5,,,1158730.2016.2.18,,0,,0,,
-115.63077777777778,49.80730555555556,,,-1,6.2,,12,2017-04-12 00:00:00,6.2,,14.7,0,,,4,WASA,2017,,,,1158730,,,BC,3.3,7.5,,,1158730.2017.4.12,,0,,0,,
-115.63077777777778,49.80730555555556,,,7,0,,20,2014-05-20 00:00:00,0,,4,0,,,5,WASA,2014,,,,1158730,,,BC,14,21,,,1158730.2014.5.20,,0,,0,,
-115.63077777777778,49.80730555555556,,,2.5,7,,10,2013-10-10 00:00:00,7,,11.7,0,,,10,WASA,2013,,,,1158730,,,BC,6.3,10,,,1158730.2013.10.10,,0,,0,,
-115.63077777777778,49.80730555555556,,,4,0,,11,2015-05-11 00:00:00,0,,7,0,,,5,WASA,2015,,,,1158730,,,BC,11,18,,,1158730.2015.5.11,,0,,0,,
-115.63077777777778,49.80730555555556,,,3,0,,31,2014-10-31 00:00:00,0,,10.5,0,,,10,WASA,2014,,,,1158730,T,,BC,7.5,12,T,,1158730.2014.10.31,,0,,0,,
-115.63077777777778,49.80730555555556,,,14,0,,1,2014-08-01 00:00:00,0,,0,0,,,8,WASA,2014,,,,1158730,,,BC,21.5,29,,,1158730.2014.8.1,,0,,3.5,,
-115.63077777777778,49.80730555555556,,,-17.5,0,,1,2017-02-01 00:00:00,0,,29.8,16,,,2,WASA,2017,,,,1158730,,,BC,-11.8,-6,,,1158730.2017.2.1,,0,,0,,
-115.63077777777778,49.80730555555556,,,-9.5,0,,1,2015-03-01 00:00:00,0,,21,0,,,3,WASA,2015,,,,1158730,,,BC,-3,3.5,,,1158730.2015.3.1,,0,,0,,
-115.63077777777778,49.80730555555556,,,9.5,2.2,,18,2016-07-18 00:00:00,2.2,,0,0,,,7,WASA,2016,,,,1158730,,,BC,18,26.5,,,1158730.2016.7.18,,0,,0,,
-115.63077777777778,49.80730555555556,,,7,0,,20,2017-05-20 00:00:00,0,,4,0,,,5,WASA,2017,,,,1158730,,,BC,14,21,,,1158730.2017.5.20,,0,,0,,
-115.63077777777778,49.80730555555556,,,2,0,,13,2015-06-13 00:00:00,0,,8,0,,,6,WASA,2015,,,,1158730,,,BC,10,18,,,1158730.2015.6.13,,0,,0,,
-115.63077777777778,49.80730555555556,,,6,3.8,,25,2016-04-25 00:00:00,3.8,,6.5,0,,,4,WASA,2016,,,,1158730,,,BC,11.5,17,,,1158730.2016.4.25,,0,,0,,
-115.63077777777778,49.80730555555556,,,10.5,0.4,,13,2015-09-13 00:00:00,0.4,,0.7,0,,,9,WASA,2015,,,,1158730,,,BC,17.3,24,,,1158730.2015.9.13,,0,,0,,
-115.63077777777778,49.80730555555556,,,-1,0,,7,2014-05-07 00:00:00,0,,10.2,0,,,5,WASA,2014,,,,1158730,,,BC,7.8,16.5,,,1158730.2014.5.7,,0,,0,,
-115.63077777777778,49.80730555555556,,,-12.5,0,,1,2015-12-01 00:00:00,0,,28.3,10,,,12,WASA,2015,,,,1158730,,,BC,-10.3,-8,,,1158730.2015.12.1,,0,,0,,
-115.63077777777778,49.80730555555556,,,-10,0,,6,2014-12-06 00:00:00,0,,22.5,15,,,12,WASA,2014,,,,1158730,,,BC,-4.5,1,,,1158730.2014.12.6,,0,,0,,
-115.63077777777778,49.80730555555556,,,2,0.4,,25,2017-11-25 00:00:00,0.4,,14,0,,,11,WASA,2017,,,,1158730,,,BC,4,6,,,1158730.2017.11.25,,0,,0,,
-115.63077777777778,49.80730555555556,,,7.5,4,,17,2016-09-17 00:00:00,4,,5.7,0,,,9,WASA,2016,,,,1158730,,,BC,12.3,17,,,1158730.2016.9.17,,0,,0,,
-115.63077777777778,49.80730555555556,,,-7.5,0,,25,2016-12-25 00:00:00,0,,24.5,19,,,12,WASA,2016,,,,1158730,,,BC,-6.5,-5.5,,,1158730.2016.12.25,,0,,0,,
-115.63077777777778,49.80730555555556,,,6,0,,20,2016-06-20 00:00:00,0,,3,0,,,6,WASA,2016,,,,1158730,,,BC,15,24,,,1158730.2016.6.20,,0,,0,,
-115.63077777777778,49.80730555555556,,,8,0,,1,2013-09-01 00:00:00,0,,0.5,0,,,9,WASA,2013,,,,1158730,,,BC,17.5,27,,,1158730.2013.9.1,,0,,0,,
-115.63077777777778,49.80730555555556,,,10.5,9,,15,2016-07-15 00:00:00,9,,2.2,0,,,7,WASA,2016,,,,1158730,,,BC,15.8,21,,,1158730.2016.7.15,,0,,0,,
-115.63077777777778,49.80730555555556,,,-18.5,0,,2,2017-01-02 00:00:00,0,,33.5,16,,,1,WASA,2017,,,,1158730,,,BC,-15.5,-12.5,,,1158730.2017.1.2,,0,,0,,
-115.63077777777778,49.80730555555556,,,-13.5,0,,21,2013-12-21 00:00:00,0,,28.3,11,,,12,WASA,2013,,,,1158730,,,BC,-10.3,-7,,,1158730.2013.12.21,,0,,0,,
-115.63077777777778,49.80730555555556,,,4,0,,22,2017-09-22 00:00:00,0,,11.2,0,,,9,WASA,2017,,,,1158730,,,BC,6.8,9.5,,,1158730.2017.9.22,,0,,0,,
-115.63077777777778,49.80730555555556,,,-0.5,0.4,,27,2014-10-27 00:00:00,0.4,,16.7,0,,,10,WASA,2014,,,,1158730,,,BC,1.3,3,,,1158730.2014.10.27,,0,,0,,
-115.63077777777778,49.80730555555556,,,11,3,,20,2015-09-20 00:00:00,3,,1.5,0,,,9,WASA,2015,,,,1158730,,,BC,16.5,22,,,1158730.2015.9.20,,0,,0,,
-115.63077777777778,49.80730555555556,,,15,0,,8,2017-08-08 00:00:00,0,,0,0,,,8,WASA,2017,,,,1158730,T,,BC,22,29,T,,1158730.2017.8.8,,0,,4,,
-115.63077777777778,49.80730555555556,,,6.5,7.2,,24,2013-09-24 00:00:00,7.2,,9.7,0,,,9,WASA,2013,,,,1158730,,,BC,8.3,10,,,1158730.2013.9.24,,0,,0,,
-115.63077777777778,49.80730555555556,,,-2,0,,14,2014-04-14 00:00:00,0,,10.7,0,,,4,WASA,2014,,,,1158730,,,BC,7.3,16.5,,,1158730.2014.4.14,,0,,0,,
-115.63077777777778,49.80730555555556,,,1,0,,14,2016-09-14 00:00:00,0,,6.5,0,,,9,WASA,2016,,,,1158730,,,BC,11.5,22,,,1158730.2016.9.14,,0,,0,,
-115.63077777777778,49.80730555555556,,,7,0,,23,2016-09-23 00:00:00,0,,5.5,0,,,9,WASA,2016,,,,1158730,,,BC,12.5,18,,,1158730.2016.9.23,,0,,0,,
-115.63077777777778,49.80730555555556,,,12,0,,5,2017-09-05 00:00:00,0,,0.2,0,,,9,WASA,2017,,,,1158730,,,BC,17.8,23.5,,,1158730.2017.9.5,,0,,0,,
-115.63077777777778,49.80730555555556,,,2.5,0,,14,2014-05-14 00:00:00,0,,5.5,0,,,5,WASA,2014,,,,1158730,,,BC,12.5,22.5,,,1158730.2014.5.14,,0,,0,,
-115.63077777777778,49.80730555555556,,,4,8.6,,11,2017-05-11 00:00:00,8.6,,5,0,,,5,WASA,2017,,,,1158730,,,BC,13,22,,,1158730.2017.5.11,,0,,0,,
-115.63077777777778,49.80730555555556,,,15.5,0,,15,2014-07-15 00:00:00,0,,0,0,,,7,WASA,2014,,,,1158730,,,BC,23.3,31,,,1158730.2014.7.15,,0,,5.3,,
-115.63077777777778,49.80730555555556,,,-10,3.4,,22,2014-02-22 00:00:00,0,,23.8,18,,,2,WASA,2014,,,,1158730,,,BC,-5.8,-1.5,,,1158730.2014.2.22,,3.4,,0,,
-115.63077777777778,49.80730555555556,,,-19,0,,24,2014-02-24 00:00:00,0,,30.8,20,,,2,WASA,2014,,,,1158730,,,BC,-12.8,-6.5,,,1158730.2014.2.24,,0,,0,,
-115.63077777777778,49.80730555555556,,,4.5,0.8,,7,2017-05-07 00:00:00,0.8,,9.5,0,,,5,WASA,2017,,,,1158730,,,BC,8.5,12.5,,,1158730.2017.5.7,,0,,0,,
-115.63077777777778,49.80730555555556,,,-5,0,,26,2013-12-26 00:00:00,0,,19.5,0,,,12,WASA,2013,,,,1158730,T,,BC,-1.5,2,T,,1158730.2013.12.26,,0,,0,,
